"POL","POLABBREV","POLN","InhalationCancerURF","InhalationCancerSlopeFactor","OralCancerSlopeFactor","AcuteREL","InhalationChronicREL","OralChronicREL","InhalationChronicREL_8HR","IsMultipathway","MolWtCorrection","POLALTN1","OEHHA_PHGV_INFO","POL_TYPE","TOXAPPEN","REG_SUBST","AB2588_CHEM","CTR_CHEM","CARCINOGEN","DEG_ACC","HEADER_OR_DUPLICATE_FLAG","HEADER_OR_DUPLICATE_INFO","HAPS","TAC_ID","EPA_EXEMPT_VOC","EPA_POL","ALPHA_POL_SORT","RPT_GROUP","RPT_GROUP_B","RPT_GROUP_C","RPT_GROUP_D","DELETED_CHEM","CONVERTED_FROM_DEL_CHEM","METAL_MWAF_FLAG","PARENT_POL","PARENT_METAL_GRP","Prop65_Cancer","Prop65_DART","IARC_GROUP","Functional_Grp_Assoc","LAST_UPDT_HEALTH","DISPLAYORDER","DermalAbsorptionFactor","HalfLifeInSoil","RChem_Group_HV","PathwaySoilIngestion","PathwayDermal","PathwayMothersMilk"
52434909,TrisDiBrIsocyan,"Tris(2,3-dibromopropyl) isocyanurate ",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,"BrominatedClFlm: Trisdibromopropyl) isocyanurate (2,3-",Brominated and Chlorinated Organic Compounds used as Flame Retardants,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Flame Retardants,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
19186971,TrisTBrNeoPnPho,Tris(tribromoneopentyl)phosphate,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,BrominatedClFlm: Tristribromoneopentyl)phosphate,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Flame Retardants,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
25713604,"246TrisTBrPTrz ","2,4,6-Tris(2,4,6-tribromophenoxy)-1,3,5-triazine ",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,"BrominatedClFlm: Tristribromophenoxy)triazine 2,4,6 (2,4,6 -1,3,5",Brominated and Chlorinated Organic Compounds used as Flame Retardants,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Flame Retardants,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
56362017,"246TrisTBrPTrz ","2,4,6-Tris(2,4,6-tribromophenoxy)-1,3,5-triazine",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,D,PLACEHOLDER,,,,PLACEHOLDER,"BrominatedClFlm: Tristribromophenoxy)triazine 2,4,6 (2,4,6 -1,3,5 (alt CAS 1)",Brominated and Chlorinated Organic Compounds used as Flame Retardants,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Flame Retardants,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
136991021,"246TrisTBrPTrz ","2,4,6-Tris(2,4,6-tribromophenoxy)-1,3,5-triazine",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,D,PLACEHOLDER,,,,PLACEHOLDER,"BrominatedClFlm: Tristribromophenoxy)triazine 2,4,6 (2,4,6 -1,3,5 (alt CAS 3)",Brominated and Chlorinated Organic Compounds used as Flame Retardants,Brominated and Chlorinated Organic Compounds used as Flame Retardants,Flame Retardants,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
15541454,Bromate,Bromate,0.00014,0.49,,,,,,False,0.6247,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,Bromine compounds (inorganic) zz Bromate,Bromine and compounds,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,"2022-08-31",46,,,Bromine,False,False,False
98851,MePhenylCarbinl,Methyl phenyl carbinol,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Methylphenylcarbinol,Methyl phenyl carbinol,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
12001262,Mica,Mica,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Mica,Mica,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
88671890,Myclobutanil,Myclobutanil,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Myclobutanil,Myclobutanil,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,P65_DART,,PLACEHOLDER,,,,,,,,
142596,Nabam,Nabam,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Nabam,Nabam,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,P65_DART,,PLACEHOLDER,,,,,,,,
25134218,NadicMeAnhydrid,Nadic methyl anhydride,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Nadic methyl anhydride,Nadic methyl anhydride,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
66773,"1-Naphthaldehyd","1-Naphthaldehyde",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Naphthaldehyde 1,"1-Naphthaldehyde",PAH Deriv/Related,POM,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
120183,bNaphSulfncAcid,beta-Naphthalene sulfonic acid,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Naphthalenesulfonic acid beta-,beta-Naphthalene sulfonic acid,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
86884,ANTU,"1-Naphthylthiourea {ANTU} {1-(1-Naphthyl)-2-thiourea}",,,,,,,,,,"1-(1-Naphthyl)-2-thiourea",PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Naphthylthiourea 1,"1-Naphthylthiourea",,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
1929824,Nitrapyrin,Nitrapyrin,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,Nitrapyrin,Nitrapyrin,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,P65_DART,,PLACEHOLDER,,,,,,,,
99092,monoNitroanilin,mono-Nitroaniline,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Nitroaniline mono,mono-Nitroaniline,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
100016,p-Nitroaniline,p-Nitroaniline,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Nitroaniline p,p-Nitroaniline,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
100174,p-Nitroanisole,p-Nitroanisole,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,Nitroanisole p,p-Nitroanisole,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,,,,,,,,
17117349,"3NitrBAnthron","3-Nitrobenzanthrone",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,0.0001,,PLACEHOLDER,,,,PLACEHOLDER,Nitrobenzanthrone 3,"3-Nitrobenzanthrone [PAH-Derivative/Related, POM]",Nitro-PAHs,PAH Deriv/Related,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,,,,,,,,
86577,"1-NitroNaphth","1-Nitronaphthalene {Nitrol}",,,,,,,,,,Nitrol,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,0.5,,PLACEHOLDER,,,,PLACEHOLDER,Nitronaphthalene 1,"1-Nitronaphthalene {Nitrol} [PAH-Derivative/Related, POM]",Nitro-PAHs,PAH Deriv/Related,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
20589633,"3-NitroPerylene","3-Nitroperylene",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,0.5,,PLACEHOLDER,,,,PLACEHOLDER,Nitroperylene 3,"3-Nitroperylene [PAH-Derivative/Related, POM]",Nitro-PAHs,PAH Deriv/Related,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
789071,"2-Nitropyrene","2-Nitropyrene",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,0.5,,PLACEHOLDER,,,,PLACEHOLDER,Nitropyrene 2-,"2-Nitropyrene [PAH-Derivative/Related, POM]",Nitro-PAHs,PAH Deriv/Related,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
127195,"N,NDiMeAcetamid","N,N-Dimethylacetamide",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,NNDimethylacetamide,"N,N-Dimethylacetamide",,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,P65_DART,"2B",PLACEHOLDER,,,,,,,,
932832,N-NitrosHxMeImn,N-Nitrosohexamethyleneimine,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,Nitrosohexamethyleneimine N,N-Nitrosohexamethyleneimine,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,,,,,,,,
99558,"5Nitro-o-Toludn","5-Nitro-o-toluidine",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Nitrotoluidine 5 -o,"5-Nitro-o-toluidine",,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
83410,Nitroxylene,Nitroxylene,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Nitroxylene,Nitroxylene,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
27176938,"22NonylPhenxEE","2-[2-(Nonylphenoxy)ethoxy]ethanol",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Nonylphenol Ethoxylates zz Nonylphenoxy)ethoxy]ethanol 2 -2,Nonylphenol Ethoxylates,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
27193288,Octylphenol,Octylphenol,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Octylphenol,Octylphenol,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
57396,Tris2M1AzPhosOx,Tris(2-methyl-1-aziridinyl)phosphine oxide,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Phosphine generating compounds: Trismethylaziridinyl)phosphine oxide -2 -1,Phosphine generating compounds,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
1314847,Zinc Phosphide,Zinc Phosphide,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Phosphine generating compounds: Zinc Phosphide,Phosphine generating compounds,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
146509,DHP,Di-isohexyl phthalate {DHP},,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Phthalates ortho: Diisohexylphthalate,ortho-Phthalates,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
53306540,DPHP,Di(2-propylheptyl) phthalate {DPHP},,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Phthalates ortho: Dipropylheptyl)phthalate -2,ortho-Phthalates,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
85416,Phthalimide,Phthalimide,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Phthalimide,Phthalimide,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
108996,beta-Picoline,beta-Picoline,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Picoline beta,beta-Picoline,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
61790441,Potash soap,Potash soap,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Potash soap,Potash soap,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
128030,K DMDThioCrbamt,Potassium dimethyldithiocarbamate,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Potassium dimethyldithiocarbamate,Potassium dimethyldithiocarbamate,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,P65_DART,,PLACEHOLDER,,,,,,,,
32809168,Procymidone,Procymidone,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,Procymidone,Procymidone,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,,,,,,,,
709988,Propanil,Propanil,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Propanil,Propanil,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
627123,n-PropylCarbamt,n-Propyl carbamate,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Propyl carbamate n,n-Propyl carbamate,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
23950585,Propyzamide,Propyzamide,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Propyzamide,Propyzamide,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
10453868,Resmethrin,Resmethrin,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,Resmethrin,Resmethrin,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,P65_DART,,PLACEHOLDER,,,,,,,,
874967676,Sedaxane,Sedaxane,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,Y,0.1,,PLACEHOLDER,,,,PLACEHOLDER,Sedaxane,Sedaxane,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,,,,,,,,
409212,SiCarbidWhiskrs,Silicon carbide whiskers,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,Silicon carbide whiskers,Silicon carbide,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2A",PLACEHOLDER,,,,,,,,
122349,Simazine,Simazine,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,10,,PLACEHOLDER,,,,PLACEHOLDER,Simazine,Simazine,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,P65_DART,"3",PLACEHOLDER,,,,,,,,
26628228,Sodium azide,Sodium azide,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,0.1,,PLACEHOLDER,,,,PLACEHOLDER,Sodium azide,Sodium azide,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
124414,SodiumMethoxide,Sodium methoxide,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Sodium methoxide,Sodium methoxide,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
1186,SpeclPurpsFibrs,Special-purpose fibres such as E-glass and '475' glass fibres,,,,,,,,,,E-glass,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,Special purpose fibres,Special-purpose fibres such as E-glass and '475' glass fibres,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,,,,,,,,
9014011,Subtilisins,Subtilisins,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,0.1,,PLACEHOLDER,,,,PLACEHOLDER,Subtilisins,Subtilisins,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
1395217,Subtilisins,"Subtilisins (alt. CAS, see CAS 9014011)",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,0.1,D,PLACEHOLDER,,,,PLACEHOLDER,Subtilisins (alt CAS),Subtilisins,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
57681,Sulfamethazine,Sulfamethazine,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Sulfamethazine,Sulfamethazine,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
5714227,SulfrPentFluord,Sulfur pentafluoride,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,0.01,,PLACEHOLDER,,,,PLACEHOLDER,Sulfur pentafluoride,Sulfur pentafluoride,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
2699798,SulfurylFluorid,Sulfuryl fluoride,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,10,,PLACEHOLDER,,,,PLACEHOLDER,Sulfuryl fluoride,Sulfuryl fluoride,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
2593159,Terrazole,Terrazole,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,Terrazole,Terrazole,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,,PLACEHOLDER,,,,,,,,
632791,TetBrPhthalAnhy,Tetrabromophthalic anhydride,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Tetrabromophthalic anhydride,Tetrabromophthalic anhydride,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
630206,"1112TetraClEthn","1,1,1,2-Tetrachloroethane",,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,"Tetrachloroethane 1,1,1,2","1,1,1,2-Tetrachloroethane",,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,,,,,,,,
1191,delta9-THC,delta9-Tetrahydrocannabinol {delta9-THC},,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Tetrahydrocannabinol delta9,¿9-Tetrahydrocannabinol,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,P65_DART,,PLACEHOLDER,,,,,,,,
110601,TetMethylnDiamn,Tetramethylene-diamine,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Tetramethylene diamine,Tetramethylene-diamine,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
110189,TetMeEthDiamine,Tetramethylethylenediamine,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Tetramethylethylenediamine,Tetramethylethylenediamine,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
148798,TBZ,Thiabendazole {TBZ},,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Thiabendazole,Thiabendazole,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
68111,"ThioGlycAcd,Slt",Thioglycolic acid and salts,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Thioglycolic acid and salts,Thioglycolic acid and salts,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
1332292,Tin Oxide,Tin Oxide,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,N,100,,PLACEHOLDER,,,,PLACEHOLDER,Tin compounds zz Tin Oxide,Tin and compounds,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,,PLACEHOLDER,,,,,,,,
13463677,Titanium dioxid,Titanium dioxide ,,,,,,,,,,,PLACEHOLDER,T,A-I,Y,AB2588_CHEM_2022,CTR_CHEM,Y,50,,PLACEHOLDER,,,,PLACEHOLDER,Titanium dioxide ,Titanium dioxide ,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,,,,,,,,
12001795,VitKSubstances,Vitamin K substances,,,,,,,,,,,PLACEHOLDER,T,A-III,Y,AB2588_CHEM_2022,,N,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,,,"3",PLACEHOLDER,,,,,,,,
7481892,Zalcitabine,Zalcitabine,,,,,,,,,,,PLACEHOLDER,T,A-III,Y,AB2588_CHEM_2022,,Y,,,PLACEHOLDER,,,,PLACEHOLDER,,,,,PLACEHOLDER,,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,P65_CANC,,"2B",PLACEHOLDER,,,,,,,,
